"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"1911234","14067611171000063000000000U1","INSTITUTO AMERICAS BILINGUE","INSTITUTO DE LAS AMERICAS BILINGUE PLANTEL VALLARTA SC","611171","Escuelas del sector privado que combinan diversos niveles de educación","31 a 50 personas","CALLE","CAMARON","CALLE","PEZ VELA","CALLE","NINGUNO","CALZADA","DE LAS TORRES","87",,,,,,"COLONIA","LAS ARALIAS II",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","001",,,"WWW.IABPV.EDU.MX","Fijo","20.63584928","-105.21593061","2010-07"
"1908591","14067611171000134000000000U0","INSTITUTO ANGLO AMERICANO","INSTITUTO DE CIENCIAS DE VALLARTA AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","31 a 50 personas","CALLE","VIENA","CALLE","MELCHOR OCAMPO","CALLE","VENECIA","CALLE","YUGOSLAVIA","89",,,,"0",,"COLONIA","MARBELLA",,,,"48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0302","044","3222248766","FACTURA.PROVEEDORES@HOTMAIL.COM",,"Fijo","20.63874489","-105.23160922","2010-07"
"1911240","14067611111000031001000000U4","INSTITUTO BICULTURAL KUPPE","INSTITUTO BICULTURAL AC","611111","Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","RUISEÑOR","CALLE","PAVO REAL","CALLE","JUAN ACEVEDO","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","363",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"48327","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","002",,"INFORMES@INSTITUTOBICULTURAKUPPE.COM","WWW.KUPPE.COM.MX","Fijo","20.63971113","-105.21411139","2010-07"
"8448230","14067611511000241000000000U0","INSTITUTO DE BELLEZA ROXIE",,"611511","Escuelas del sector privado dedicadas a la enseñanza de oficios","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","INDEPENDENCIA","CALLE","5 DE MAYO","CALLE","HIDALGO","183","A",,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","005",,,,"Fijo","20.65150968","-105.21895805","2019-11"
"8979972","14067611631000401000000000U6","INSTITUTO DE INGLES PRACTICO",,"611631","Escuelas de idiomas del sector privado","0 a 5 personas","AVENIDA","PRISCILIANO SANCHEZ","CALLE","UNIVERSO","CALLE","UNIVERSO","PRIVADA","NINGUNO","2000","B",,,,,"COLONIA","LA AURORA",,,,"48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1758","023","3222249177",,,"Fijo","20.65517483","-105.23510053","2019-11"
"6792295","14067611631000263001003274S0","INSTITUTO HARMON HALL VALLARTA","HARMON HALL OPERADORA AC","611631","Escuelas de idiomas del sector privado","0 a 5 personas","CALLE","PERÚ","CALLE","5","CALLE","5","AVENIDA","3","1303",,,,"0",,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0181","033",,,"WWW.HARMONHALL.COM","Fijo","20.62012139","-105.23049095","2017-03"
"1911259","14067611111000213011048335M8","INSTITUTO ISPAC","INSTITUTO SPAC AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","51 a 100 personas","CALLE","MANANTIAL","CALLE","AGUA CLARA","CALLE","AGUA AZUL","CALLE","VENERO","157",,,,,,"COLONIA","LOS PINOS",,,,"48344","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","025",,,"WWW.ISPAC.COM.MX","Fijo","20.63660258","-105.2110313","2010-07"
"1777184","14067611171000193000048335S6","INSTITUTO ISPAC","INSTITUTO SPAC AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","CALLE","FRANCISCO MARQUEZ","CALLE","IGNACIO ALLENDE","CALLE","AGUSTIN DE ITURBIDE","CALLE","JUAN ACEVEDO","208",,,,,,"COLONIA","INDEPENDENCIA",,,,"48327","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","011",,"PREPARATORIA@ISPAC.COM.MX","WWW.ISPAC.COM.MX","Fijo","20.64025865","-105.21067344","2014-12"
"1777214","14067611171000182001000000S9","INSTITUTO ISPAC","INSTITUTO SPA AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","11 a 30 personas","CALLE","FRANCISCO MARQUEZ","CALLE","IGNACIO ALLENDE","CALLE","AGUSTIN DE ITURBIDE","CALLE","JUAN ACEVEDO","200",,,,,"TR-8","COLONIA","INDEPENDENCIA",,,,"48327","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2309","011",,"PRESCOLAR@ISPAC.COM.MX","WWW.ISPAC.COM.MX","Fijo","20.64028046","-105.21072431","2014-12"
"1928201","14067611631000021000000000U2","INSTITUTO IVIC",,"611631","Escuelas de idiomas del sector privado","0 a 5 personas","CALLE","GENARO PADILLA","CALLE","LAZARO CARDENAS","CALLE","20 DE NOVIEMBRE","CALLE","ETZIQUIO CORONA","273",,,,,,"COLONIA","EL PITILLAL - CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","003",,,,"Fijo","20.65413783","-105.22008833","2010-07"
"1775921","14067611631000243001000000M2","INSTITUTO MANHATTAN SCHOOL","INSTITUTO MANHATTAN SCHOOL AC","611631","Escuelas de idiomas del sector privado","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","VICENTE GUERRERO","CALLE","FRANCISCO I. MADERO","CALLE","INDEPENDENCIA","262","A",,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","011","3222247096",,,"Fijo","20.65234852","-105.217055","2014-12"
"7480420","14067611511000151000000000U1","INSTITUTO MARINA",,"611511","Escuelas del sector privado dedicadas a la enseñanza de oficios","0 a 5 personas","CALLE","POLITECNICO NACIONAL","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","FACULTAD DE DERECHO","CALLE","PREPARATORIA","78",,"EDIFICIO SIN NOMBRE","PISO 1","104",,"COLONIA","EDUCACION","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO VELERO","104","48338","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1743","028",,,,"Fijo","20.65921031","-105.24089009","2019-11"
"8983879","14067611311000163000000000U1","INSTITUTO MOCTEZUMA",,"611311","Escuelas de educación superior del sector privado","11 a 30 personas","AVENIDA","DE LAS AGUILAS","AVENIDA","LAS GARZAS","CALLE","FLAMINGOS","CALLE","PLAYA DE ORO","122",,,,,,"COLONIA","ZONA HOTELERA NORTE",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","029A","005",,,,"Fijo","20.64916792","-105.24116091","2019-11"
"8984685","14067611172000093000000000U6","INSTITUTO NACIONAL PARA LA EDUCACION DE JOVENES Y ADULTOS","SECRETARIA DE EDUCACION PUBLICA ZONA 14 PUERTO VALLARTA JALISCO ","611172","Escuelas del sector público que combinan diversos niveles de educación","11 a 30 personas","CALLE","LISBOA","CALLE","BRASIL","PRIVADA","NINGUNO","CALLE","MILÁN","147",,,,,,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1673","024","3222930239","CZCOSTANORTE@INEA.GOM.MX",,"Fijo","20.63255136","-105.22417535","2019-11"
"1928817","14067611171000114001000000U2","INSTITUTO NUEVA GALICIA","INSTITUTO NUEVA GALICIA AC","611171","Escuelas del sector privado que combinan diversos niveles de educación","51 a 100 personas","CALLE","REPÚBLICA DE GUATEMALA","CALLE","20 DE NOVIEMBRE","CALLE","INDEPENDENCIA","CALLE","BOLIVIA","132",,,,"0",,"COLONIA","EL TORO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0590","027",,"INVAGA_COLEGIO@HOTMAIL.COM",,"Fijo","20.64950793","-105.20993421","2010-07"
"8983878","14067611511000171000000000U9","INSTITUTO ROMA",,"611511","Escuelas del sector privado dedicadas a la enseñanza de oficios","0 a 5 personas","CALLE","FLAMINGOS","AVENIDA","DE LAS ÁGUILAS","AVENIDA","LAS GARZAS","CALLE","PLAYA DE ORO","105",,,,,,"COLONIA","ZONA HOTELERA NORTE",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","029A","005",,"COBRANZAIROMA@HOTMAIL.COOM",,"Fijo","20.64995187","-105.24134285","2019-11"
"1777244","14067611311000112000008187S8","INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY SUCURSAL JALISCO","INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY ","611311","Escuelas de educación superior del sector privado","251 y más personas","CALLE","FRANCISCO VILLA","CALLE","RÍO SANTIAGO","CALLE","RÍO POTOMAC","CALLE","LAGO VICTORIA","1505",,,,,,"UNIDAD HABITACIONAL","FLUVIAL VALLARTA",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","022",,"EPARGAS@ITESM.MX","WWW.TEC.MX","Fijo","20.64567996","-105.22041484","2014-12"
"6263983","14067611161000115001000000S0","INSTITUTO TEPEYAC CAMPUS PUERTO VALLARTA","EDUCACION DE CALIDAD VALLARTA SC","611171","Escuelas del sector privado que combinan diversos niveles de educación","51 a 100 personas","AVENIDA","MANUEL LEPE","CALLE","PASEO DE LAS FLORES","CALLE","MOJONERAS","PRIVADA","EL PRIETO","181",,,,,,"COLONIA","GUADALUPE VICTORIA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2173","036",,"RHPV@TEPEYAC.MX","WWW.INSTITUTOTEPEYAC.MX","Fijo","20.68438205","-105.23267824","2014-12"
"1774353","14067611172000072000000000U0","ISIDRO CASTILLO","SECRETARIA SECRETARIA DE EDUCACION PUBLICA ","611172","Escuelas del sector público que combinan diversos niveles de educación","6 a 10 personas","CALLE","RUTURI","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","6",,,,,,"FRACCIONAMIENTO","ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0478","048",,,,"Fijo","20.65297438","-105.23071836","2014-12"
"6475491","14067611112000931000000000U3","JARDIN DE DIÑOS GABRIELA MISTRAL","SECRETARIA DE EDUCACION PÚBLICA SEP ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","OTRO (ESPECIFIQUE)","NINGUNO","AVENIDA","BARRA DE NAVIDAD","CALLE","12 DE OCTUBRE","OTRO (ESPECIFIQUE)","NINGUNO","0","SN",,,"0",,"LOCALIDAD","MISMALOYA",,,,"48294","14","JALISCO","067","Puerto Vallarta","0008","Mismaloya","0162","005",,,,"Fijo","20.53451506","-105.28815151","2016-01"
"6727139","14067611112000512001000000U1","JARDIN DE NIÑOS","JARDIN DE NIÑOS MIGUEL HIDALGO ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","MANANTLAN","CALLE","OBELISCO","CALLE","SIN REFERENCIA","OTRO (ESPECIFIQUE)","NINGUNO","685",,,,"0",,"COLONIA","BUENOS AIRES",,,,"48370","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0660","014","3222229223",,,"Fijo","20.59821622","-105.22366965","2016-01"
"1911515","14067611112000242001000000U5","JARDIN DE NIÑOS","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","TAMPICO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","CAUCHO","OTRO (ESPECIFIQUE)","NINGUNO","315",,,,,,"COLONIA","JARDINES DEL MAR",,,,"48325","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1283","035","3222248456",,,"Fijo","20.63119726","-105.20976605","2010-07"
"1929459","14067611112000031000000000U2","JARDIN DE NIÑOS - JOSELUIS FIGUEROA","JARDIN DE NIÑOS ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","8 DE AGOSTO","CALLE","10 DE MAYO","OTRO (ESPECIFIQUE)","8 DE AGOSTO","CALLE","FEDERACIÓN","118",,,,"0","SN","COLONIA","12 DEOCTUBRE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1527","029",,,,"Fijo","20.67279946","-105.19688645","2014-12"
"1921666","14067611112000613000000000U7","JARDIN DE NIÑOS # 71 IXTAPA","SECRETARIA DE EDUCACION PÚBLICA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","PRIVADA","FRANCISCO I. MADERO","CALLE","HIDALGO","PRIVADA","EMILIANO ZAPATA","CARRETERA","A LAS PALMAS","263",,,,,,"COLONIA","IXTAPA CENTRO",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","1226","021","3222810701",,,"Fijo","20.71892705","-105.20459741","2010-07"
"1776285","14067611112000772000000000U1","JARDIN DE NIÑOS 05 DE FEBRERO DE 1917","SECRETARIA DE EDUCACION PÚBLICA SEP ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","18 DE MARZO","CALLE","ALEMANIA","CALLE","SUIZA","CALLE","24 DE JUNIO","1245",,,,,,"COLONIA","LOMAS DE COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1279","016",,,,"Fijo","20.65742887","-105.20144357","2014-12"
"1930220","14067611112000472000000000U8","JARDIN DE NIÑOS 18 DE MARZO","SECRETARIA DE EDUCACION PÚBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","18 DE MARZO","CALLE","ALEMANIA","CALLE","SUIZA","CALLE","24 DE JUNIO","1245",,,,,,"COLONIA","LOMAS DE COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1279","016","3222258714",,,"Fijo","20.65742887","-105.20144357","2010-07"
"1910687","14067611112000623000000000U6","JARDIN DE NIÑOS 21 DE MARZO","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","ARGENTINA","CALLE","COLOMBIA","CALLE","PERU","CALLE","JESÚS LANGARICA","198",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0213","034",,,,"Fijo","20.61480683","-105.23100755","2010-07"
"1936857","14067611112000442000000000U1","JARDIN DE NIÑOS AGUSTIN MELGAR","SECRETARIA DE EDUCACION PÚBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","BUGAMBILIAS","CALLE","LAURELES","CALLE","AMAPOLAS","CALLE","PASEO DE LAS FLORES","186",,,,"0",,"COLONIA","VILLA LAS FLORES",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0942","054","3222091595",,,"Fijo","20.67433169","-105.24711617","2010-07"
"1778803","14067611112000922000000000U2","JARDIN DE NIÑOS AGUSTIN YAÑEZ","JARDIN DE NIÑOS AGUSTÍN YAÑEZ ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","PASEO DE LAS PALMAS","ANDADOR","RIO VERDE","ANDADOR","NUMERO 4","ANDADOR","NÚMERO 3","187","A",,,,,"COLONIA","IGNACIO LUIS VALLARTA",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1724","026","3222253804",,,"Fijo","20.62703428","-105.21899966","2014-12"
"6519318","14067611112000781000000000U2","JARDIN DE NIÑOS AGUSTIN YAÑEZ DELGADILLO","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","UNION","CALLE","SIN REFERENCIA","CALLE","SAN MARTIN","CALLE","SAN GABRIEL",,"SN",,,,,"COLONIA","LOS ANGELES",,,,"48265","14","JALISCO","067","Puerto Vallarta","0247","Los Ángeles","0020","011",,,,"Fijo","20.76108179","-105.16203166","2016-01"
"1775465","14067611112001061000000000U8","JARDIN DE NIÑOS ARCO IRIS DE SONRISAS TURNO VERPERTINO",,"611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","ITALIA","CALLE","MANUEL CORONA","CALLE","EUTIQUIO GONZALEZ","CALLE","FRANCIA","901",,,,,,"COLONIA","BRISAS DEL PACIFICO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2277","026",,,,"Fijo","20.66254837","-105.20056634","2014-12"
"1910231","14067611112000272001000000U2","JARDIN DE NIÑOS BENITO JUAREZ","SECRETARIA DE EDUCACION ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","GUATEMALA","CALLE","BELICE","CALLE","BRASILIA","CALLE","SAN SALVADOR","101",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2525","014","3222220570",,,"Fijo","20.62062965","-105.22531999","2010-07"
"1775554","14067611112000831001000000U5","JARDIN DE NIÑOS CARLOS ENRIQUE CASTILLO PERAZA","SECRETARIA DE EDUCACION PÚBLICA SEP ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","RUBEN DARIO","CALLE","RAMON LOPEZ VELARDE","CALLE","JOSE VASCONCELOS","CALLE","AZUCENA",,"SN",,,,,"COLONIA","MAGISTERIO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2243","005","3221128833",,,"Fijo","20.67250085","-105.21067237","2014-12"
"1929396","14067611112000282000000000U1","JARDIN DE NIÑOS CARMEN PALAFOX ORNELAS","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","GLADIOLA","CALLE","AZUCENA","CALLE","ROSA","CALLE","CLAVEL","1145",,,,,,"COLONIA","LA FLORESTA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","214A","009","3222992901","CARMENPALAFOX_ORNELAS@HOTMAIL.COM",,"Fijo","20.66576164","-105.22291744","2010-07"
"7615228","14067611112001121000000000U0","JARDIN DE NIÑOS CENTENARIO DE LA CONSTITUCION DE 1917","GOBIERNO DEL ESTADO DE JALISCO ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","QUIMIXTO","CALLE","COSTA CAREYES","CALLE","MISMALOYA","CALLE","NINGUNO",,"SN",,,,,"FRACCIONAMIENTO","ECOTERRA PARAISO",,,,"48274","14","JALISCO","067","Puerto Vallarta","0268","Ecoterra Paraíso","0020","006",,,,"Fijo","20.74937123","-105.1626009","2019-11"
"1777867","14067611112000733000000000U3","JARDIN DE NIÑOS CIPACTLI","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","BENEMERITO DE LAS AMERICAS","CALLE","MELCHOR OCAMPO","CALLE","MARIANO ESCOBEDO","CALLE","MARIANO ESCOBEDO","165",,,,,,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0853","014","3222247443",,,"Fijo","20.63018374","-105.22148994","2014-12"
"1934521","14067611112000262000000000U7","JARDIN DE NIÑOS CIPACTLI TURNO MATUTINO","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","RICARDO FLORES MAGON","CALLE","PASCUAL ORTIZ RUBIO","CALLE","JOSE MARIA PINO SUAREZ","CALLE","BENIGNO ESTRELLA","324",,,,,,"COLONIA","DE LAS JUNTAS DELEGACION",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","1809","013",,,,"Fijo","20.69956667","-105.24259144","2010-07"
"1935728","14067611112000181000000000U5","JARDIN DE NIÑOS EL PIPILA","GOBIERNO ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","GUANAJUATO","CALLE","JALISCO","CALLE","NAYARIT","CALLE","AGUASCALIENTES",,"SN",,,,"SN","COLONIA","LAS MOJONERAS",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2188","005",,,,"Fijo","20.6869417","-105.22440789","2010-07"
"1965098","14067611112000252001000000U4","JARDIN DE NIÑOS EL RÍO CANTA","SECRETARIA DE EDUCACION PÚBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","AMADO NERVO","PRIVADA","DE PEDRO MORENO","CALLE","G. PRIETO","CALLE","RÍO","141",,,,,,"COLONIA","EL REMANCE",,,,"48389","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2559","014",,,,"Fijo","20.60198744","-105.22675104","2010-07"
"1965107","14067611112000101000000000U3","JARDIN DE NIÑOS EMILIANO ZAPATA","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","PINO SUAREZ","CALLE","VENUSTIANO CARRANZA","CALLE","BASILIO BADILLO","CALLE","OLAS ALTAS","308",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0247","014","3227288394",,,"Fijo","20.60265489","-105.23696739","2010-07"
"1779169","14067611112000603000000000U8","JARDIN DE NIÑOS EMILIANO ZAPATA","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","PINO SUAREZ","CALLE","VENUSTIANO CARRANZA","CALLE","BASILIO BADILLO","CALLE","OLAS ALTAS","308",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0247","014","3222231025",,,"Fijo","20.60265489","-105.23696739","2014-12"
"1934967","14067611112000432000000000U2","JARDIN DE NIÑOS FEDERAL RAMON CORONA","SECRETARIA DE EDUCACION PÚBLICA SEP ","611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","JOSE MARIA PINO SUAREZ","CALLE","PLUTARCO ELIAS CALLES","CALLE","REVOLUCION","CALLE","JOSÉ MARÍA PINO SUÁREZ","225",,,,"0",,"COLONIA","DE LAS JUNTAS DELEGACION",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","0694","026","3222902546",,,"Fijo","20.69752347","-105.24468866","2010-07"
"1929832","14067611112000121000000000U1","JARDIN DE NIÑOS FERNANDO MONTES DE OCA TURNO MATUTINO",,"611112","Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","ITALIA","CALLE","MANUEL CORONA","CALLE","EUTIQUIO GONZALEZ","CALLE","FRANCIA","901",,,,,,"COLONIA","BRISAS DEL PACIFICO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2277","026","3222995531",,,"Fijo","20.66254837","-105.20056634","2010-07"
"7897820","14067611112001181000000000U4","JARDIN DE NIÑOS FRANCISCO JAVIER MINA","SECRETARIA DE EDUCACION PUBLICA ","611112","Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","FRIANCISCO I. MADERO","OTRO (ESPECIFIQUE)","RIO","OTRO (ESPECIFIQUE)","JOSEFA ORTIZ  DE  DOMINGUEZ","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"LOCALIDAD","EL ZANCUDO",,,,"48265","14","JALISCO","067","Puerto Vallarta","0057","El Zancudo","0020","007",,,,"Fijo","20.7799731","-105.15272526","2019-11"
