"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"1929123","14067624412000052000000000U7","ESTANCIA INFANTIL MI SOLECITO",,"624412","Guarderías del sector público","6 a 10 personas","CALLE","20 DE NOVIEMBRE","CALLE","SUIZA","CALLE","ALEMANIA","CALLE","INDEPENDENCIA","1266",,,,,,"CONDOMINIO","VILLA DE GUADALUPE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0891","031","3221141413",,,"Fijo","20.6481684","-105.20499042","2010-07"
"7564760","14067624411000661000000000U7","ESTANCIA INFANTIL MIS AMORES",,"624411","Guarderías del sector privado","0 a 5 personas","CALLE","CUBA","CALLE","PUERTO RICO","CALLE","BELICE","AVENIDA","LAS AMÉRICAS","563",,,,"0",,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0124","010","3221475620",,,"Fijo","20.62371392","-105.2247814","2019-11"
"1908920","14067624411000171010000000U7","ESTANCIA INFANTIL MISS CLAU",,"624411","Guarderías del sector privado","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","J. O. DE DOMINGUEZ","CALLE","ALDAMA","CALLE","JOSE MARIA MORELOS","160",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"48327","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0961","009",,,,"Fijo","20.64466817","-105.20959022","2010-07"
"1779420","14067624411000421001000000U6","ESTANCIA INFANTIL PARVOLITOS",,"624411","Guarderías del sector privado","11 a 30 personas","CALLE","INVIERNO","CALLE","OTOÑO","CALLE","VERANO","CALLE","LA RIVERA","140",,,,,,"COLONIA","LAS CANOAS",,,,"48360","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2544","027","3221683536","PERLARAMOS_30@HOTMAIL.COM",,"Fijo","20.60426379","-105.22701426","2014-12"
"1776014","14067624411000602001000000U1","ESTANCIA INFANTIL PEKAS",,"624411","Guarderías del sector privado","0 a 5 personas","CALLE","MIRAMAR","CALLE","REPUBLICA DE GUATEMALA","CALLE","REPUBLICA DEL BRASIL","CALLE","ALAMEDA","954",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0590","023","3222993002",,,"Fijo","20.65373397","-105.20901088","2014-12"
"1774463","14067624412000161000000000U6","ESTANCIA INFANTIL PEQUEÑOS GENIOS",,"624412","Guarderías del sector público","0 a 5 personas","CALLE","COTO DEL ROBLE","ANDADOR","FRESNO","AVENIDA","DEL PARQUE","AVENIDA","FRESNOS","36",,,,,,"FRACCIONAMIENTO","SENDERO DE LUNA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2510","023","3222439823",,,"Fijo","20.67848347","-105.21693293","2014-12"
"1773707","14067624411000531000000000U2","ESTANCIA INFANTIL PETITE",,"624411","Guarderías del sector privado","0 a 5 personas","CALLE","JOSE CHAVEZ","CALLE","RAUL ANGUIANO","CALLE","RUFINO TAMAYO","CALLE","A LAS PALMAS","627",,,,,,"COLONIA","UNIDAD HABITACIONAL IXTAPA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","100A","006","3222600662",,,"Fijo","20.71940437","-105.20866868","2014-12"
"1660300","14067811219000301000000000U0","ESTANCIA INFANTIL RAYITO DE SOL",,"624411","Guarderías del sector privado","6 a 10 personas","CALLE","LOMA","CALLE","PRADERAS","CALLE","COLINAS","CALLE","GOLONDRINA",,"SN",,,,,"COLONIA","CAMPO VERDE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2652","002","3222901684",,"WWW.FACEBOOK.COM/RAYITODESOL2011","Fijo","20.69061667","-105.215171","2013-07"
"1929574","14067624411000021000000000U4","ESTANCIA LOS PEQUENIÑES",,"624411","Guarderías del sector privado","0 a 5 personas","CALLE","TURQUESA","CALLE","TOPACIO","CALLE","ALEJANDRINA","CALLE","ZAFIRO","605",,,,,,"COLONIA","JOYAS DEL PEDREGAL",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","1071","027","3222995928",,,"Fijo","20.66620438","-105.19332278","2010-07"
"1930292","14067624411000131000000000U1","ESTANCIA LOS PEQUES","SEDESOL ","624411","Guarderías del sector privado","0 a 5 personas","CALLE","AMANECER","CALLE","BARRANQUILLA","CALLE","CREPUSCULO","CALLE","AURORA","937",,,,,,"COLONIA","VISTA HERMOSA",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2351","015","3221142022",,,"Fijo","20.66133515","-105.18857649","2010-07"
"1777173","14067621211001591000000000U2","EXELENCIA ODONTOLOGICA",,"621211","Consultorios dentales del sector privado","0 a 5 personas","AVENIDA","DE LOS TULES","PRIVADA","EL ROBLE","CALLE","GUACAMAYO","CALLE","TUCÁN","200",,,,"0",,"COLONIA","ARALIAS",,,,"48428","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","027","3222234355","DRATEREVALLE11@HOTMAIL.COM","WWW.EXCELENCIAODONTOLOGICA.COM","Fijo","20.63904974","-105.22042478","2014-12"
"8694114","14067621341000221000000000U2","EYJ TERAPIA OCUPACIONAL Y DE LENGUAJE","EYJ TERAPIA OCUPACIONAL Y DE LENGUAJE ","621341","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","ALBATROS","CALLE","GANSOS","OTRO (ESPECIFIQUE)","NINGUNO","8","G-14",,,,,"COLONIA","MARINA VALLARTA",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0726","011",,,,"Fijo","20.6733696","-105.25082024","2019-11"
"6703264","14067621115000031010021382S3","FARMA ATENCION MEDICA","FARMA ATENCION MEDICA SC","621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALLE","INSURGENTES","CALLE","LÁZARO CÁRDENAS","CALLE","VENUSTIANO CARRANZA","CALLE","AGUACATE","261",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"48380","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0251","006",,,,"Fijo","20.60351278","-105.23375849","2016-01"
"6714972","14067621111000821000021382S6","FARMA ATENCION MEDICA","FARMA ATENCION MEDICA SC","621111","Consultorios de medicina general del sector privado","0 a 5 personas","AVENIDA","REVOLUCION","CALLE","PAVO REAL","AVENIDA","DE LOS TULES","CALLE","TUCÁN","2286",,,,"23","B","COLONIA","LOMAS DEL PARADERO",,,,"44840","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","027",,,,"Fijo","20.64105266","-105.22108324","2016-01"
"6723050","14067621111000831000021382S5","FARMA ATENCION MEDICA","FARMA ATENCION MEDICA SC","621111","Consultorios de medicina general del sector privado","0 a 5 personas","AVENIDA","REVOLUCIÓN","CALLE","HEROICO COLEGIO MILITAR","CALLE","CALZADA DEL EJÉRCITO","CALLE","MEDRANO","847",,,,,,"COLONIA","ANALCO",,,,"44450","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","031",,,,"Fijo","20.64133215","-105.22806358","2016-01"
"6727865","14067621111000851000021382S3","FARMA ATENCION MEDICA","FARMA ATENCION MEDICA SC","621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALLE","HIDALGO","CALLE","LOPEZ RAYON","CALLE","VALENTIN VELASCO","CALLE","CORREGIDORA","13",,,,,,"COLONIA","CENTRO",,,,"49650","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","008",,,,"Fijo","20.6558713","-105.22002752","2016-01"
"9042979","14067621111001261000021382S4","FARMA ATENCIÓN MÉDICA","FARMA ATENCION MEDICA SC","621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALZADA","De las Torres","CALLE","CARDENAL","CALLE","Jilguero","CALLE","Canario","147",,,,"0",,"COLONIA","LOS SAUCES",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","171A","006",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","20.64321815","-105.21493104","2019-11"
"6757165","14067464111001752000000000U2","FARMACIAS MEDICIM","FARMACIAS DE GENERICOS Y EQUIVALENTES DEL PUERTO ","621116","Clínicas de consultorios médicos del sector público","6 a 10 personas","CALLE","INDEPENDENCIA","CALLE","JOSE MARIA VELASCO","CALLE","DOCTOR ATL","CALLE","NINGUNO","501",,,,,,"COLONIA","IDIPE IXTAPA",,,,"48280","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","100A","023",,,,"Fijo","20.7163995","-105.21045003","2016-10"
"7500576","14067621311000241000000000U3","FISIOTERAPIA SOBADORA",,"621311","Consultorios de quiropráctica del sector privado","0 a 5 personas","CALLE","CUAUHTEMOC","CALLE","ALAMEDA","CALLE","MIRAMAR","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","273",,,,,,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0548","002",,,,"Fijo","20.65487558","-105.21333283","2019-11"
"8984642","14067621320000081000000000U4","GERIATRA CINTHIA ARREOLA",,"621320","Consultorios de optometría","0 a 5 personas","AVENIDA","LOS TULES","CALLE","VIENA","CALLE","ESPAÑA","PRIVADA","MELCHOR OCAMPO","140",,"HOSPITAL, CENTRO MEDICO O CLINICA","PISO 2","0",,"COLONIA","CONDOMINIO PUERTO DE LUNA","HOSPITAL, CENTRO MEDICO O CLINICA","BIOMEDICAL CENTER","140","48310","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","038",,,,"Fijo","20.64052755","-105.23189204","2019-11"
"7480552","14067621113000741000000000U2","GINECOLOGIA Y OBSTETRICA SIN NOMBRE",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","JUAREZ","CALLE","20 DE NOVIEMBRE","CALLE","INDEPENDENCIA","CALLE","VICENTE GUERRERO","209",,,,,,"COLONIA","PITILLAL CENTRO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0073","002",,"ELIASGINECO@HOTMAIL.COM",,"Fijo","20.65228415","-105.21785326","2019-11"
"9008026","14067621113001121000000000U6","GINECOLOGO F. JAVIER SANCHEZ GUERRA",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","AVENIDA","LOS TULES","CALLE","ESPAÑA","CALLE","RIO AMARILLO","CALLE","MELCHOR OCAMPO","158",,,,,,"COLONIA","LOS TABACHINES",,,,"48312","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2582","035",,,,"Fijo","20.64142384","-105.23161714","2019-11"
"8984669","14067624191000931000000000S2","GRUPO  QUINTA TRADICION","CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","CUBA","CALLE","REPUBLICA DOMINICANA","CALLE","PUERTO RICO","AVENIDA","LAS AMÉRICAS",,"SN",,,,,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0124","021",,,,"Fijo","20.62344228","-105.22388883","2019-11"
"1928998","14067624191000211001000000U9","GRUPO 12 DE FEBRERO","ALCOHÓLICOS ANÓNIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","LAS TORRES","CALLE","20 DE NOVIEMBRE","CALLE","LAZARO CARDENAS","CALLE","REPÚBLICA DE ARGENTINA","301",,,,,,"COLONIA","DEL TORO",,,,"48296","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0586","004","3222247573",,,"Fijo","20.65150252","-105.21254211","2010-07"
"9007841","14067624191000963000000000U5","GRUPO 24 HORAS MATRIZ PUERTO VALLARTA CORRIENTE JESUS M. ALCOHOLICOS ANONIMOS HOMBRES Y MUJERES","GRUPO 24 HORAS MATRIZ PUERTO VALLARTA CORRIENTE JESUSM. ALCOHOLICOS ANONIMOS HOMBRES Y MUJERES SC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","11 a 30 personas","CALLE","20 DE NOVIEMBRE","CALLE","CUBA","CALLE","ESPAÑA","CALLE","LÁZARO CÁRDENAS","0","SN",,,"0",,"COLONIA","VILLA DE GUADALUPE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0887","016","3227793885",,,"Fijo","20.64950114","-105.20839458","2019-11"
"1910253","14067624191000171000000000S5","GRUPO 5 DE DICIEMBRE","CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","SAN SALVADOR","CALLE","JAMAICA","CALLE","BELICE","CALLE","GUATEMALA","533",,,,,,"COLONIA","5 DE DICIEMBRE",,,,"48350","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2525","018",,,,"Fijo","20.62014423","-105.22643342","2010-07"
"1932666","14067624191000821001000000S5","GRUPO ALCOHÓLICOS ANONIMOS SENDERO DE AMOR","CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS ASOCIASION CIVIL AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","ANDADOR","FAISAN","CALLE","CARDENAL","ANDADOR","RUISEÑOR","ANDADOR","QUETZAL","105",,,,,,"COLONIA","LOS TAMARINDOS",,,,"48282","14","JALISCO","067","Puerto Vallarta","0028","Ixtapa","0798","015",,,"WWW.AAMEXICO.ORG.MX","Fijo","20.717265","-105.21380375","2010-07"
"7501251","14067624191000981000000000S7","GRUPO AMOR Y LIBERACION AA LA PAROTA","GRUPO AMOR Y LIBERACION AA AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","PEDRO MORENO","CALLE","AMADO NERVO","PRIVADA","DE PEDRO MORENO","CALLE","LIBRAMIENTO","271",,,,"0",,"COLONIA","BENITO JUAREZ",,,,"48389","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2559","001",,,,"Fijo","20.60080206","-105.22587198","2019-11"
"8379668","14067624191001072000000000S4","GRUPO BAHIA ALCOLICOS ANONIMOS","CENTRALMEXICANA SERFVICIOS GENERALES AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","24 DE FEBRERO","CALLE","GENARO PADILLA","CALLE","ABASOLO","CALLE","ALAMEDA","267",,,,,,"COLONIA","EL CALVARIO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0552","021",,,,"Fijo","20.65574716","-105.21898397","2019-11"
"1912784","14067624191000541001000000U9","GRUPO DE ALCOHOLICOS ANONIMOS UNIDAD","CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","JUAN ESCUTIA","CALLE","MARGARITA MAZA DE JUAREZ","CALLE","PASEO DE LA VIENA","CALLE","PLAZA CENTRAL SUR","186",,,,,,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"48320","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0853","006",,,,"Fijo","20.63230555","-105.22245028","2010-07"
"8361647","14067624191001063000000000U3","GRUPO DE ALCOHOLICOS ANONIMOS UNION PUERTO VALLARTA",,"624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","11 a 30 personas","CALLE","MIRAMAR","CALLE","FRANCISCO I. MADERO","CALLE","IGNACIO LUIS VALLARTA","CALLE","12 DE OCTUBRE","1135",,,,,,"COLONIA","SAN ESTEBAN",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2205","017",,,,"Fijo","20.65072659","-105.19788574","2019-11"
"9007725","14067624191000952000000000U8","GRUPO DE ALCOHOLICOS ANONIMOS VOLVER A VIVIR","ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","12 DE OCTUBRE","CALLE","REPUBLICA DEL ECUADOR","CALLE","REPUBLICA DEL PERU","CALLE","16 DE SEPTIEMBRE","943","C",,,"0",,"COLONIA","COAPINOLE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0567","005",,,,"Fijo","20.65504495","-105.20939952","2019-11"
"1934998","14067624191000242001000000U4","GRUPO DE ALCOLICOS ANONIMOS SERENIDAD","GRUPO SERENIDAD AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","MANUEL M. DIEGUEZ","CALLE","JOSE MARIA PINO SUAREZ","CALLE","CANDIDO AGUILAR","CALLE","BENIGNO ESTRELLA","343",,,,,,"COLONIA","LAS JUNTAS",,,,"48291","14","JALISCO","067","Puerto Vallarta","0031","Las Juntas","1813","016",,,,"Fijo","20.69826494","-105.24283139","2010-07"
"1778807","14067624191000641000000000S7","GRUPO DE FAMILIAS  AL ANON","CENTRAL MEXICANA DE SERVICIOS GENERALES DE LOS GRUPOS FAMILIARES AL ANON AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","CUBA","CALLE","ESTADOS UNIDOS","CALLE","GUAYANA","CALLE","LUIS DONALDO COLOSIO","679","A",,,,,"COLONIA","LAZARO CARDENAS",,,,"48330","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0124","037",,"CONTACTO@ALANON.MX",,"Fijo","20.62317461","-105.22292143","2014-12"
"6810301","14067621511000573000048350M4","GRUPO DIAGNOSTIK","IMAGENOLOGIA DIAGNOSTICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","11 a 30 personas","CALLE","FRANCISCO VILLA","CALLE","RIO CUZMALA","CALLE","RIO PAPALOAPAN","CALLE","LAGO VICTORIA","1389",,,,,,"COLONIA","LOS SAUCES",,,,"48313","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2597","038","3222248049",,,"Fijo","20.64354193","-105.22080347","2017-11"
"6809123","14067621511000551000000000S0","GRUPO DIAGNOSTIK","LABORATORIO DE PATOLOGIAS CLINICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","CALLE","OCEANO PACIFICO PONIENTE","CALLE","MAR CARIBE","AVENIDA","PRISCILIANO SANCHEZ","AVENIDA","FRANCISCO MEDINA ASCENCIO","108",,,,"1","A","COLONIA","EL PALMAR DE ARAMARA",,,,"48314","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0834","017",,,,"Fijo","20.65465934","-105.23561162","2017-11"
"6809124","14067621511000561000048350S9","GRUPO DIAGNOSTIK","IMAGENOLOGIA DIAGNOSTICA DE VALLARTA SC","621511","Laboratorios médicos y de diagnóstico del sector privado","0 a 5 personas","AVENIDA","FRANCISCO MEDINA ASCENCIO","CALLE","INDUSTRIAS","CALLE","OBELISCO","CALLE","LAS ROSAS","3970",,,,,,"COLONIA","VILLA LAS FLORES",,,,"48335","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0942","015",,,,"Fijo","20.67159882","-105.24952736","2017-11"
"8433747","14067624191001041000000000U9","GRUPO FLORESTA AMOR Y LIBERACION ALCOHOLICOS ANONIMOS","ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","ETZIQUIO CORONA","CALLE","MIGUEL ÁNGEL ROBLES","CALLE","INES MEZA","CALLE","GENARO PADILLA","562",,,,,,"COLONIA","MORELOS Y PAVON",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","260A","014",,,,"Fijo","20.66633384","-105.21588786","2019-11"
"8448462","14067624191001031000000000U0","GRUPO FUENTE DE VIDA","CENTRAL MEXICANA DE ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","ALEMANIA","CALLE","MIRAMAR","CALLE","ALAMEDA","CALLE","JAPÓN","294",,,,,,"COLONIA","VILLA DE GUADALUPE",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0891","003",,,,"Fijo","20.65188191","-105.20327916","2019-11"
"7564881","14067624191001001000000000U3","GRUPO GRANJA JOVENES","ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","0 a 5 personas","CALLE","LATERAL LIBRAMIENTO","PRIVADA","BRASILIA","CALLE","BRASILIA","CALLE","BRASILIA","123",,,,,,"COLONIA","LOPEZ MATEOS",,,,"48340","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","2525","012",,,,"Fijo","20.61920099","-105.22377825","2019-11"
"1908770","14067621113000111000000000U8","GRUPO MEDICO SAN JOSE",,"621113","Consultorios de medicina especializada del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","PAVO REAL","CALLE","TORDO","CALLE","TIJERETA","1304",,,,"2",,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","046","3222249430","MARIANMD@HOTMAIL.COM",,"Fijo","20.64117417","-105.22107003","2010-07"
"1908771","14067621113000301001000000U5","GRUPO MEDICO SAN JOSE",,"621113","Consultorios de medicina especializada del sector privado","6 a 10 personas","CALLE","FRANCISCO VILLA","CALLE","PAVO REAL","CALLE","TORDO","CALLE","TIJERETA","1304",,,,"3",,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","046","3222249375",,,"Fijo","20.64117417","-105.22107003","2010-07"
"1908769","14067621111000411000000000U6","GRUPO MEDICO SAN JOSE",,"621111","Consultorios de medicina general del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","PAVO REAL","CALLE","TORDO","CALLE","TORDO","1304",,,,,,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","046","3222294379","JUANRACA@HOTMAIL.COM",,"Fijo","20.64117417","-105.22107003","2010-07"
"1777175","14067621211001351000000000S1","GRUPO MÉDICO SAN JOSE",,"621211","Consultorios dentales del sector privado","0 a 5 personas","CALLE","FRANCISCO VILLA","CALLE","PAVO REAL","CALLE","TORDO","CALLE","TIJERETA","1304",,,,"4",,"FRACCIONAMIENTO","LAS ARALIAS",,,,"48328","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0444","046","3222244009","DANIEL_LOPEZ_LAMAS@HOTMAIL.COM",,"Fijo","20.64117417","-105.22107003","2014-12"
"8983944","14067624191000872000000000U8","GRUPO MI PODER SUPERIOR AMOR Y SERVICIO 4 Y 5 PASO","ALCOHOLICOS ANONIMOS AC","624191","Agrupaciones de autoayuda para alcohólicos y personas con otras adicciones","6 a 10 personas","CALLE","EMILIANO ZAPATA","CALLE","REVOLUCION","CALLE","24 DE FEBRERO","CALLE","JUÁREZ","354",,,,,,"COLONIA","EL CALVARIO",,,,"48290","14","JALISCO","067","Puerto Vallarta","0001","Puerto Vallarta","0529","025","3221519835",,,"Fijo","20.65470944","-105.21761929","2019-11"
